Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Method,Parameter,SOA,Stim_Type_1,Stim_Dur_1,Stim_Type_2,Stim_Dur_2,Accuracy,Reaction_Time,Condition
Human,9,1,1,11,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,0,440,Empty
Human,9,1,1,12,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,561,Empty
Human,9,1,1,13,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.88,Auditory,0.7,1,109,Empty
Human,9,1,1,14,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,199,Empty
Human,9,1,1,15,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,312,Empty
Human,9,1,1,16,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,280,Empty
Human,9,1,1,17,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.7,Auditory,0.82,0,1052,Empty
Human,9,1,1,18,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,0,747,Empty
Human,9,1,1,19,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,0,221,Empty
Human,9,1,1,20,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,182,Empty
Human,9,1,1,21,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,650,Empty
Human,9,1,1,22,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,1150,Empty
Human,9,1,1,23,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,335,Empty
Human,9,1,1,24,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,0,446,Empty
Human,9,1,1,25,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,1,1458,Empty
Human,9,1,1,26,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,372,Empty
Human,9,1,1,27,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,88,Empty
Human,9,1,1,28,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,313,Empty
Human,9,1,1,29,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,640,Empty
Human,9,1,1,30,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,35,Empty
Human,9,1,1,31,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.855,Auditory,0.7,1,194,Empty
Human,9,1,1,32,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,38,Empty
Human,9,1,1,33,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,327,Empty
Human,9,1,1,34,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.7,Auditory,0.825,0,555,Empty
Human,9,1,1,35,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,559,Empty
Human,9,1,1,36,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,414,Empty
Human,9,1,1,37,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,0,903,Empty
Human,9,1,1,38,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,973,Empty
Human,9,1,1,39,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,372,Empty
Human,9,1,1,40,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,0,315,Empty
Human,9,1,1,41,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,1,295,Empty
Human,9,1,1,42,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,267,Empty
Human,9,1,1,43,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,327,Empty
Human,9,1,1,44,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,0,392,Empty
Human,9,1,1,45,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.7,Auditory,0.875,1,756,Empty
Human,9,1,1,46,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,424,Empty
Human,9,1,1,47,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,348,Empty
Human,9,1,1,48,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,336,Empty
Human,9,1,1,49,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,372,Empty
Human,9,1,1,50,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,403,Empty
Human,10,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,2092,Empty
Human,10,1,1,2,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,691,Empty
Human,10,1,1,3,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,1162,Empty
Human,10,1,1,4,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,1913,Empty
Human,10,1,1,5,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,1027,Empty
Human,10,1,1,6,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,2048,Empty
Human,10,1,1,7,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,2456,Empty
Human,10,1,1,8,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,1202,Empty
Human,10,1,1,9,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.88,Auditory,0.7,1,1049,Empty
Human,10,1,1,10,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,883,Empty
Human,10,1,1,11,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,663,Empty
Human,10,1,1,12,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,1,1041,Empty
Human,10,1,1,13,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.82,Auditory,0.7,1,1180,Empty
Human,10,1,1,14,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.805,Auditory,0.7,1,984,Empty
Human,10,1,1,15,Auditory,TOJ,Adaptive,Duration,0.09,Auditory,0.7,Auditory,0.79,1,557,Empty
Human,10,1,1,16,Auditory,TOJ,Adaptive,Duration,0.075,Auditory,0.7,Auditory,0.775,1,627,Empty
Human,10,1,1,17,Auditory,TOJ,Adaptive,Duration,0.06,Auditory,0.76,Auditory,0.7,0,1005,Empty
Human,10,1,1,18,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.7,Auditory,0.805,1,849,Empty
Human,10,1,1,19,Auditory,TOJ,Adaptive,Duration,0.09,Auditory,0.7,Auditory,0.79,1,472,Empty
Human,10,1,1,20,Auditory,TOJ,Adaptive,Duration,0.075,Auditory,0.7,Auditory,0.775,1,929,Empty
Human,10,1,1,21,Auditory,TOJ,Adaptive,Duration,0.06,Auditory,0.76,Auditory,0.7,1,1319,Empty
Human,10,1,1,22,Auditory,TOJ,Adaptive,Duration,0.045,Auditory,0.745,Auditory,0.7,0,462,Empty
Human,10,1,1,23,Auditory,TOJ,Adaptive,Duration,0.09,Auditory,0.79,Auditory,0.7,0,680,Empty
Human,10,1,1,24,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,583,Empty
Human,10,1,1,25,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.7,Auditory,0.82,1,341,Empty
Human,10,1,1,26,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.805,Auditory,0.7,0,468,Empty
Human,10,1,1,27,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,414,Empty
Human,10,1,1,28,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,329,Empty
Human,10,1,1,29,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.82,Auditory,0.7,0,312,Empty
Human,10,1,1,30,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,1278,Empty
Human,10,1,1,31,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,280,Empty
Human,10,1,1,32,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,289,Empty
Human,10,1,1,33,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,0,448,Empty
Human,10,1,1,34,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,0,378,Empty
Human,10,1,1,35,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,261,Empty
Human,10,1,1,36,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.885,Auditory,0.7,0,369,Empty
Human,10,1,1,37,Auditory,TOJ,Adaptive,Duration,0.215,Auditory,0.915,Auditory,0.7,1,610,Empty
Human,10,1,1,38,Auditory,TOJ,Adaptive,Duration,0.205,Auditory,0.7,Auditory,0.905,1,275,Empty
Human,10,1,1,39,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,368,Empty
Human,10,1,1,40,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.7,Auditory,0.885,1,268,Empty
Human,10,1,1,41,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.7,Auditory,0.875,1,312,Empty
Human,10,1,1,42,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,320,Empty
Human,10,1,1,43,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,764,Empty
Human,10,1,1,44,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,350,Empty
Human,10,1,1,45,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,324,Empty
Human,10,1,1,46,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.825,Auditory,0.7,1,582,Empty
Human,10,1,1,47,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.815,Auditory,0.7,1,365,Empty
Human,10,1,1,48,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.7,Auditory,0.805,1,1067,Empty
Human,10,1,1,49,Auditory,TOJ,Adaptive,Duration,0.095,Auditory,0.795,Auditory,0.7,1,674,Empty
Human,10,1,1,50,Auditory,TOJ,Adaptive,Duration,0.085,Auditory,0.785,Auditory,0.7,1,528,Empty
Human,11,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,0,1969,Empty
Human,11,1,1,2,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,2912,Empty
Human,11,1,1,3,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,1,901,Empty
Human,11,1,1,4,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,0,2241,Empty
Human,11,1,1,5,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,1.06,Auditory,0.7,1,1885,Empty
Human,11,1,1,6,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,1722,Empty
Human,11,1,1,7,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,0,1892,Empty
Human,11,1,1,8,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,1,1424,Empty
Human,11,1,1,9,Auditory,TOJ,Adaptive,Duration,0.36,Auditory,1.06,Auditory,0.7,1,1392,Empty
Human,11,1,1,10,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,1867,Empty
Human,11,1,1,11,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,1,1128,Empty
Human,11,1,1,12,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,959,Empty
Human,11,1,1,13,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,1,358,Empty
Human,11,1,1,14,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,341,Empty
Human,11,1,1,15,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,1297,Empty
Human,11,1,1,16,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,385,Empty
Human,11,1,1,17,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,371,Empty
Human,11,1,1,18,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,580,Empty
Human,11,1,1,19,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,1,904,Empty
Human,11,1,1,20,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,746,Empty
Human,11,1,1,21,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,241,Empty
Human,11,1,1,22,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,410,Empty
Human,11,1,1,23,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,0,454,Empty
Human,11,1,1,24,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,228,Empty
Human,11,1,1,25,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,235,Empty
Human,11,1,1,26,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,167,Empty
Human,11,1,1,27,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,245,Empty
Human,11,1,1,28,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,233,Empty
Human,11,1,1,29,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.7,Auditory,0.82,1,853,Empty
Human,11,1,1,30,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.7,Auditory,0.805,1,348,Empty
Human,11,1,1,31,Auditory,TOJ,Adaptive,Duration,0.095,Auditory,0.795,Auditory,0.7,0,1546,Empty
Human,11,1,1,32,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.7,Auditory,0.825,1,804,Empty
Human,11,1,1,33,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.815,Auditory,0.7,0,1136,Empty
Human,11,1,1,34,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,306,Empty
Human,11,1,1,35,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,0,576,Empty
Human,11,1,1,36,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,0,370,Empty
Human,11,1,1,37,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,337,Empty
Human,11,1,1,38,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.885,Auditory,0.7,1,580,Empty
Human,11,1,1,39,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.7,Auditory,0.875,1,416,Empty
Human,11,1,1,40,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,697,Empty
Human,11,1,1,41,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,392,Empty
Human,11,1,1,42,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.845,Auditory,0.7,1,407,Empty
Human,11,1,1,43,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,1059,Empty
Human,11,1,1,44,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.7,Auditory,0.825,1,970,Empty
Human,11,1,1,45,Auditory,TOJ,Adaptive,Duration,0.115,Auditory,0.815,Auditory,0.7,0,1011,Empty
Human,11,1,1,46,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.845,Auditory,0.7,1,450,Empty
Human,11,1,1,47,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,1150,Empty
Human,11,1,1,48,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,1906,Empty
Human,11,1,1,49,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.7,Auditory,0.855,1,468,Empty
Human,11,1,1,50,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,0,1994,Empty
Human,12,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,2674,Empty
Human,12,1,1,2,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.7,Auditory,0.985,1,553,Empty
Human,12,1,1,3,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.7,Auditory,0.97,1,483,Empty
Human,12,1,1,4,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,346,Empty
Human,12,1,1,5,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,411,Empty
Human,12,1,1,6,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,511,Empty
Human,12,1,1,7,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,488,Empty
Human,12,1,1,8,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,574,Empty
Human,12,1,1,9,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,0,1279,Empty
Human,12,1,1,10,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,833,Empty
Human,12,1,1,11,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,1,790,Empty
Human,12,1,1,12,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,754,Empty
Human,12,1,1,13,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,446,Empty
Human,12,1,1,14,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,0,1460,Empty
Human,12,1,1,15,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.91,Auditory,0.7,1,790,Empty
Human,12,1,1,16,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,767,Empty
Human,12,1,1,17,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,0,649,Empty
Human,12,1,1,18,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,440,Empty
Human,12,1,1,19,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,0,932,Empty
Human,12,1,1,20,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,509,Empty
Human,12,1,1,21,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,1,1024,Empty
Human,12,1,1,22,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,1031,Empty
Human,12,1,1,23,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,0,601,Empty
Human,12,1,1,24,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,485,Empty
Human,12,1,1,25,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,0,596,Empty
Human,12,1,1,26,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,552,Empty
Human,12,1,1,27,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,706,Empty
Human,12,1,1,28,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,0,624,Empty
Human,12,1,1,29,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,0.7,Auditory,1,0,622,Empty
Human,12,1,1,30,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,1,653,Empty
Human,12,1,1,31,Auditory,TOJ,Adaptive,Duration,0.335,Auditory,0.7,Auditory,1.035,1,564,Empty
Human,12,1,1,32,Auditory,TOJ,Adaptive,Duration,0.325,Auditory,0.7,Auditory,1.025,0,1211,Empty
Human,12,1,1,33,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,0.7,Auditory,1.055,0,1261,Empty
Human,12,1,1,34,Auditory,TOJ,Adaptive,Duration,0.385,Auditory,1.085,Auditory,0.7,1,580,Empty
Human,12,1,1,35,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,0,479,Empty
Human,12,1,1,36,Auditory,TOJ,Adaptive,Duration,0.405,Auditory,0.7,Auditory,1.105,1,814,Empty
Human,12,1,1,37,Auditory,TOJ,Adaptive,Duration,0.395,Auditory,0.7,Auditory,1.095,1,570,Empty
Human,12,1,1,38,Auditory,TOJ,Adaptive,Duration,0.385,Auditory,1.085,Auditory,0.7,1,420,Empty
Human,12,1,1,39,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,0,549,Empty
Human,12,1,1,40,Auditory,TOJ,Adaptive,Duration,0.405,Auditory,0.7,Auditory,1.105,1,463,Empty
Human,12,1,1,41,Auditory,TOJ,Adaptive,Duration,0.395,Auditory,1.095,Auditory,0.7,1,533,Empty
Human,12,1,1,42,Auditory,TOJ,Adaptive,Duration,0.385,Auditory,1.085,Auditory,0.7,1,505,Empty
Human,12,1,1,43,Auditory,TOJ,Adaptive,Duration,0.375,Auditory,0.7,Auditory,1.075,1,290,Empty
Human,12,1,1,44,Auditory,TOJ,Adaptive,Duration,0.365,Auditory,1.065,Auditory,0.7,1,1430,Empty
Human,12,1,1,45,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,1.055,Auditory,0.7,1,643,Empty
Human,12,1,1,46,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,0.7,Auditory,1.045,1,492,Empty
Human,12,1,1,47,Auditory,TOJ,Adaptive,Duration,0.335,Auditory,1.035,Auditory,0.7,1,1896,Empty
Human,12,1,1,48,Auditory,TOJ,Adaptive,Duration,0.325,Auditory,1.025,Auditory,0.7,0,1997,Empty
Human,12,1,1,49,Auditory,TOJ,Adaptive,Duration,0.355,Auditory,0.7,Auditory,1.055,0,881,Empty
Human,12,1,1,50,Auditory,TOJ,Adaptive,Duration,0.385,Auditory,1.085,Auditory,0.7,1,490,Empty
Human,13,1,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,1588,Empty
Human,13,1,1,2,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,411,Empty
Human,13,1,1,3,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,1922,Empty
Human,13,1,1,4,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.7,Auditory,0.955,1,1074,Empty
Human,13,1,1,5,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.94,Auditory,0.7,1,534,Empty
Human,13,1,1,6,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,3087,Empty
Human,13,1,1,7,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,0,1627,Empty
Human,13,1,1,8,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,285,Empty
Human,13,1,1,9,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,1,268,Empty
Human,13,1,1,10,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.925,Auditory,0.7,1,328,Empty
Human,13,1,1,11,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,1,241,Empty
Human,13,1,1,12,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,456,Empty
Human,13,1,1,13,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,1,279,Empty
Human,13,1,1,14,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,0,527,Empty
Human,13,1,1,15,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,1,249,Empty
Human,13,1,1,16,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,1,274,Empty
Human,13,1,1,17,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.88,Auditory,0.7,1,265,Empty
Human,13,1,1,18,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,258,Empty
Human,13,1,1,19,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,1,249,Empty
Human,13,1,1,20,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,1,381,Empty
Human,13,1,1,21,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.82,Auditory,0.7,0,1192,Empty
Human,13,1,1,22,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,356,Empty
Human,13,1,1,23,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.7,Auditory,0.85,1,286,Empty
Human,13,1,1,24,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,1279,Empty
Human,13,1,1,25,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.7,Auditory,0.82,1,934,Empty
Human,13,1,1,26,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.805,Auditory,0.7,1,261,Empty
Human,13,1,1,27,Auditory,TOJ,Adaptive,Duration,0.09,Auditory,0.79,Auditory,0.7,0,1404,Empty
Human,13,1,1,28,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,1,679,Empty
Human,13,1,1,29,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.82,Auditory,0.7,0,1022,Empty
Human,13,1,1,30,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,954,Empty
Human,13,1,1,31,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.855,Auditory,0.7,1,393,Empty
Human,13,1,1,32,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.845,Auditory,0.7,0,1373,Empty
Human,13,1,1,33,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,1,564,Empty
Human,13,1,1,34,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,1176,Empty
Human,13,1,1,35,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.855,Auditory,0.7,1,1324,Empty
Human,13,1,1,36,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.7,Auditory,0.845,1,272,Empty
Human,13,1,1,37,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,1,169,Empty
